"model"	"gene.flow.intensity.per.generation"	"simulation.replicate"	"number"	"fit_criteria1"	"fit_criteria2"	"fit_criteria3"	"odds_maxdist"	"odds_avgdist"	"FPR_maxdist"	"FPR_avgdist"	"FNR_maxdist"	"FNR_avgdist"	"FDR_maxdist"	"FDR_avgdist"
"2-way"	"10-5 to 10-2"	5	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.194215981277165	0.163409549866458	0.00150451354062187	0.00162855840010423	0.983129626441728	0.981463025712577	0.314685314685315	0.34965034965035
"2-way"	"10-5 to 10-2"	6	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.198264062760808	0.171628149889019	0.0013687197462861	0.00176263219741481	0.980973227816131	0.9809813617345	0.266233766233766	0.350649350649351
"2-way"	"10-5 to 10-2"	7	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.178181818181818	0.154818223057482	0.00155371900826446	0.00178212688743439	0.986641929499072	0.986605274173294	0.394957983193277	0.46218487394958
"2-way"	"10-5 to 10-2"	8	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.1664237831536	0.140712589073634	0.00090676511545063	0.00145684877276326	0.980930142050983	0.981994148098132	0.222222222222222	0.365079365079365
"2-way"	"10-5 to 10-2"	9	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.191985150319865	0.164389327807279	0.00185621001690477	0.00236368346069162	0.974447513812155	0.974197360646051	0.274509803921569	0.357843137254902
"2-way"	"10-5 to 10-2"	10	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.165716890813768	0.138613231552163	0.00175844215050962	0.00229007633587786	0.973472194930242	0.973152822395594	0.285714285714286	0.380952380952381
"2-way"	"10-5 to 10-4"	1	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.168556132892458	0.145249025886347	0.00440875452684617	0.00439797847305274	0.987622606258758	0.986454183266932	0.678787878787879	0.690909090909091
"2-way"	"10-5 to 10-4"	2	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.195978476352308	0.171382152480583	0.00380305053202249	0.00380408939610081	0.995664739884393	0.995606936416185	0.817391304347826	0.834782608695652
"2-way"	"10-5 to 10-4"	3	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.177314833220689	0.150913330742324	0.00314077843597185	0.0030314807617567	0.989686098654708	0.987895956734484	0.632	0.624
"2-way"	"10-5 to 10-4"	4	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.179152448218395	0.149238146801763	0.00317435124196492	0.00309382009436151	0.991805094130676	0.990412023840373	0.683760683760684	0.683760683760684
"2-way"	"10-5 to 10-4"	5	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.16345473137733	0.141985793699815	0.00389365216707307	0.00397621988882026	0.990134744947064	0.989940184883089	0.707142857142857	0.735714285714286
"2-way"	"10-5 to 10-4"	6	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.166955017301038	0.144013568730244	0.0034208870714061	0.00319944491558091	0.991992463495054	0.98982869379015	0.71900826446281	0.685950413223141
"2-way"	"10-5 to 10-4"	7	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.168044508874349	0.142003447615399	0.00419229714375269	0.00402221796590691	0.989041734670086	0.986781764229835	0.694805194805195	0.681818181818182
"2-way"	"10-5 to 10-4"	8	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.171316942262915	0.147407894228167	0.00323611823671021	0.00328604012834886	0.990324809951624	0.989771833202203	0.661290322580645	0.685483870967742
"2-way"	"10-5 to 10-4"	9	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.182892851456774	0.157281931464174	0.00382104760388473	0.00366043613707165	0.989336235038085	0.987373112156474	0.662068965517241	0.648275862068965
"2-way"	"10-5 to 10-4"	10	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.171218819071677	0.146954236239951	0.00426270918850647	0.004213048855906	0.988243430152144	0.986849026827985	0.679245283018868	0.685534591194969
"3-way"	"10-3 to 10-2"	1	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0372856856053001	0.0325179856115108	0.00216823930937563	0.00207833733013589	0.903079905233685	0.886922320550639	0.375	0.361111111111111
"3-way"	"10-3 to 10-2"	2	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0386226453311728	0.0356773526370217	0.00192829653635811	0.00180164167528438	0.900356618418292	0.889039855072464	0.333800841514726	0.312762973352034
"3-way"	"10-3 to 10-2"	3	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0485138339281235	0.0429435013241248	0.00235488334830424	0.00235042219056128	0.900750625521268	0.888659793814433	0.328442437923251	0.329571106094808
"3-way"	"10-3 to 10-2"	4	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0379121720145977	0.0334828053681584	0.00169984451659161	0.00155622046991441	0.906502337441564	0.890512697652132	0.324116743471582	0.298003072196621
"3-way"	"10-3 to 10-2"	5	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.052721880438246	0.0452410503516585	0.0026307834342345	0.00249040746959999	0.906865024019836	0.889546351084813	0.348862405200433	0.33261105092091
"3-way"	"10-3 to 10-2"	6	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0366104982422112	0.0319816558049722	0.00179415686749909	0.00168959691045136	0.886754966887417	0.867924528301887	0.302040816326531	0.285714285714286
"3-way"	"10-3 to 10-2"	7	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0419531551214497	0.0368312938110957	0.00159041254337489	0.00152664433982623	0.910587784798009	0.897135416666667	0.297744360902256	0.287218045112782
"3-way"	"10-3 to 10-2"	8	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.043850705288257	0.0381083929483904	0.00154143819394825	0.00156489524782831	0.928231417063347	0.9187094070815	0.328767123287671	0.335616438356164
"3-way"	"10-3 to 10-2"	9	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0469049865009921	0.0405166212710241	0.00195979572585629	0.00190742521842443	0.926837725381415	0.914821464193098	0.363499245852187	0.355957767722474
"3-way"	"10-3 to 10-2"	10	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0466722748891837	0.04044448732793	0.00186041996958618	0.00188955358291522	0.914038128249567	0.902385685884692	0.316804407713499	0.323691460055096
"3-way"	"10-4 to 10-3"	1	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0475316347259955	0.0430554765753836	0.000571097567940214	0.000584904587439174	0.996738757294885	0.996792452830189	0.786516853932584	0.808988764044944
"3-way"	"10-4 to 10-3"	2	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0346058598398353	0.0314296020199591	0.000385938957321584	0.000440864093623502	0.995353159851301	0.996684519255292	0.705882352941177	0.808823529411765
"3-way"	"10-4 to 10-3"	3	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0426110097201341	0.0385613377540724	0.000482388789284537	0.000544583793826983	0.991698113207547	0.992523364485981	0.576923076923077	0.653846153846154
"3-way"	"10-4 to 10-3"	4	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0423712928174994	0.0384190698882827	0.000366745177300918	0.000446544557027799	0.993844970186574	0.995350803043111	0.584415584415584	0.714285714285714
"3-way"	"10-4 to 10-3"	5	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.034968384748036	0.0318790744322659	0.000526920866066296	0.00052534804307854	0.992465753424657	0.991760299625468	0.666666666666667	0.666666666666667
"3-way"	"10-4 to 10-3"	6	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0344410446168078	0.0322700267470393	0.000553460312942274	0.000560188728371587	0.995179063360882	0.995110024449878	0.769230769230769	0.78021978021978
"3-way"	"10-4 to 10-3"	7	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0432222744132558	0.0385123913639369	0.000388733215633554	0.00041922636611361	0.995877833989132	0.99623194473519	0.685714285714286	0.742857142857143
"3-way"	"10-4 to 10-3"	8	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0442942821578105	0.0403420620349792	0.000468808095830841	0.000515347698650433	0.996715328467153	0.997604790419162	0.763157894736842	0.842105263157895
"3-way"	"10-4 to 10-3"	9	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0488550237101285	0.042424633034175	0.000421513395209338	0.000443098142210335	0.994358719097395	0.994113178883403	0.604651162790698	0.63953488372093
"3-way"	"10-4 to 10-3"	10	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0430938871296996	0.0377394697284677	0.000530435761014579	0.000551699875267854	0.993659082431928	0.993432203389831	0.66	0.69
"3-way"	"10-5 to 10-2"	1	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0374304432444286	0.0344035913659627	0.000788081467065048	0.00089510833544014	0.980410106188209	0.981926514399206	0.518018018018018	0.59009009009009
"3-way"	"10-5 to 10-2"	2	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0466820369583539	0.041690062736127	0.000905500567679202	0.000977435790787148	0.985974336019099	0.986198869304955	0.580357142857143	0.629464285714286
"3-way"	"10-5 to 10-2"	3	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0425656944146785	0.0373804774024902	0.000947133366056676	0.000969938776914081	0.986356992041579	0.985277880014722	0.619909502262443	0.638009049773756
"3-way"	"10-5 to 10-2"	4	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0404716049894041	0.0370069693362963	0.000717899866774352	0.00081182792000055	0.988231280914208	0.989775051124744	0.601156069364162	0.682080924855491
"3-way"	"10-5 to 10-2"	5	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0469633602423198	0.0406734248542938	0.000986508454794292	0.0011186918211198	0.98594674556213	0.987266553480475	0.59915611814346	0.683544303797468
"3-way"	"10-5 to 10-2"	6	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0461591433391867	0.0419330059531974	0.00134283648383431	0.0013648459575869	0.981948381321796	0.980863591756624	0.617088607594937	0.629746835443038
"3-way"	"10-5 to 10-2"	7	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0449611107629532	0.0403466204506066	0.00104447368970776	0.00117157712305026	0.986216509214806	0.987972508591065	0.627615062761506	0.707112970711297
"3-way"	"10-5 to 10-2"	8	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0386344316365738	0.0337134928423974	0.00076167159713013	0.000839283901316457	0.980109135715543	0.979722947199358	0.497777777777778	0.551111111111111
"3-way"	"10-5 to 10-2"	9	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0458212326556954	0.0400445166664391	0.00111909813048822	0.00115388291843618	0.987264009589452	0.986530264279625	0.657258064516129	0.681451612903226
"3-way"	"10-5 to 10-2"	10	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0384103050028152	0.0331254312317687	0.000885757837926915	0.000976889392893984	0.977475867000357	0.97690245411425	0.505882352941176	0.56078431372549
"3-way"	"10-5 to 10-4"	1	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0386327350137888	0.0342211123868865	0.000298353411711581	0.000297086146953261	0.998956376539345	0.998826841858283	0.880952380952381	0.880952380952381
"3-way"	"10-5 to 10-4"	2	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0476482416989553	0.0427046552874367	0.00028610198309546	0.000317295019281774	0.998455995882656	0.999047437607163	0.795454545454545	0.886363636363636
"3-way"	"10-5 to 10-4"	3	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.040361616734909	0.0365795532576645	0.000543235902217538	0.000549339580724644	0.997589393330655	0.997570671378092	0.848101265822785	0.860759493670886
"3-way"	"10-5 to 10-4"	4	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0434624755942104	0.0388693431008723	0.000459877688670873	0.000433755843655116	0.999443103768331	0.998760074395536	0.95	0.9
"3-way"	"10-5 to 10-4"	5	3	"%+/-2SE (0,1)"	"p>=0.05"	"2. 'trailing' simpler models rejected"	0.0379341569109372	0.0324417351583485	0.000452752085893539	0.000434272111688353	0.998934356351236	0.998264749628161	0.918032786885246	0.885245901639344
